web-scraper-order;web-scraper-start-url;article_links;article_links-href;Type_chaussure;Prix;Adresse;Image-src
1738922726-94;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-971814;Chaussures Enfants;7 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738922735-95;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-originales-971817;Chaussures Enfants;7 000 CFA;Patte d'Oie, Dakar, Sénégal;https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg
1738922745-96;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-petit-garcon-989555;Chaussures Enfants;2 500 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989555_uploaded_image1_1569454732.88.png
1738922753-97;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-petite-fille-989571;Chaussures Enfants;3 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989571_uploaded_image1_1569455169.87.png
1738922764-98;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-989597;Chaussures Enfants;3 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989597_uploaded_image1_1569455797.26.png
1738922779-99;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-garcons-989602;Chaussures Enfants;3 000 CFA;M'bour, Sénégal;https://images.coinafrique.com/thumb_989602_uploaded_image1_1569455878.5.png
1738922791-100;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-991150;Chaussures Enfants;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg
1738922800-101;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-997786;Chaussures Enfants;4 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg
1738922810-102;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-997837;Chaussures Enfants;3 000 CFA;Keur Massar, Sénégal;https://images.coinafrique.com/thumb_4797078_uploaded_image1_1718482814.jpg
1738922820-103;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-1025460;Chaussures Enfants;4 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg
1738922830-104;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1048681;Chaussures Enfants;12 500 CFA;Rufisque, Sénégal;https://images.coinafrique.com/thumb_3128593_uploaded_image1_1621701550.jpg
1738922839-105;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-1056625;Chaussures Enfants;5 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg
1738922848-106;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1061846;Chaussures Enfants;8 000 CFA;Ouakam, Dakar, Sénégal;https://images.coinafrique.com/thumb_4336733_uploaded_image1_1692136230.jpg
1738922858-107;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1088264;Chaussures Enfants;5 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1738922867-108;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1107988;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738922875-109;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1131220;Chaussures Enfants;3 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738922885-110;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1183496;Chaussures Enfants;7 000 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738922895-111;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1215779;Chaussures Enfants;Prix sur demande;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg
1738922905-112;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-enfants-1243853;Chaussures Enfants;Prix sur demande;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_2972548_uploaded_image1_1614340301.jpg
1738922917-113;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1257492;Chaussures Enfants;Prix sur demande;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1738922930-114;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1261223;Chaussures Enfants;Prix sur demande;Hann Bel-Air, Dakar, Sénégal;https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg
1738922940-115;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1270845;Chaussures Enfants;3 500 CFA;Dakar, Sénégal;https://images.coinafrique.com/thumb_1270845_uploaded_image1_1575041164.15.png
1738922950-116;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-classe-1271193;Chaussures Enfants;7 500 CFA;Guediawaye, Dakar, Sénégal;https://images.coinafrique.com/thumb_4402279_uploaded_image1_1696422852.jpg
1738922959-117;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-1273021;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg
1738922968-118;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-pour-fille-1352820;Chaussures Enfants;9 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1352820_uploaded_image1_1576580373.29.png
1738922978-119;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/coffrets-pour-enfants-1357961;Chaussures Enfants;6 000 CFA;Sicap Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_1357961_uploaded_image1_1576667812.04.png
1738922987-120;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-fille-1369049;Chaussures Enfants;12 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_3247099_uploaded_image1_1627387079.jpg
1738922995-121;https://sn.coinafrique.com/categorie/chaussures-enfants?page=7;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-anti-derapantes-1381082;Chaussures Enfants;4 000 CFA;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_1381082_uploaded_image1_1577115739.61.png
1738923021-122;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1388690;Chaussures Enfants;7 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1738923030-123;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1409266;Chaussures Enfants;10 000 CFA;Mermoz-Sacré-Cœur, Dakar, Sénégal;https://images.coinafrique.com/thumb_1409266_uploaded_image1_1577711646.42.png
1738923039-124;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1413364;Chaussures Enfants;Prix sur demande;Sicap-Liberté, Dakar, Sénégal;https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg
1738923048-125;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-pour-enfants-1565794;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1565794_uploaded_image1_1580386215.45.png
1738923056-126;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-1566225;Chaussures Enfants;40 000 CFA;Thies Nord, Thiès, Sénégal;https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png
1738923065-127;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-6-1566247;Chaussures Enfants;40 000 CFA;Thies Nord, Thiès, Sénégal;https://images.coinafrique.com/thumb_1566247_uploaded_image1_1580391008.81.png
1738923074-128;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1581540;Chaussures Enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923088-129;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581543;Chaussures Enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923102-130;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfant-1581547;Chaussures Enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923124-131;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581551;Chaussures Enfants;5 000 CFA;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923139-132;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1581553;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923155-133;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1607931;Chaussures Enfants;8 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1738923168-134;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612532;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923183-135;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612534;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923197-136;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612540;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923225-137;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border5années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1612546;Chaussures Enfants;Prix sur demande;Fass, Dakar, Sénégal;https://images.coinafrique.com/thumb_1612546_uploaded_image1_1581098603.48.png
1738923236-138;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/claquettes-filles-1679922;Chaussures Enfants;10 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_1679922_uploaded_image1_1582210105.85.png
1738923253-139;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1711436;Chaussures Enfants;10 000 CFA;Les Parcelles Assainies, Dakar, Sénégal;https://images.coinafrique.com/thumb_1711436_uploaded_image1_1582778564.65.png
1738923266-140;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1739397;Chaussures Enfants;Prix sur demande;HLM, Dakar, Sénégal;https://images.coinafrique.com/thumb_4173847_uploaded_image1_1681305963.jpg
1738923282-141;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-1828156;Chaussures Enfants;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg
1738923304-142;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-1828175;Chaussures Enfants;Prix sur demande;Grand Yoff, Dakar, Sénégal;https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg
1738923316-143;https://sn.coinafrique.com/categorie/chaussures-enfants?page=6;favorite_border4années;https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-1860238;Chaussures Enfants;2 000 CFA;Dakar Plateau, Dakar, Sénégal;https://images.coinafrique.com/thumb_5037805_uploaded_image1_1731321094.jpg
